ticker,name,exchange,category name,country
SPM.MI,Saipem S.p.A.,MIL,Oil & Gas Equipment & Services,Italy
SES.MI,SeSa S.p.A.,MIL,Information Technology Services,Italy
SAVE.MI,SAVE S.p.A.,MIL,"Air Services, Other",Italy
SAB.MI,Sabaf S.p.A.,MIL,Diversified Machinery,Italy
RN.MI,Risanamento SpA,MIL,Real Estate Development,Italy
PRL.MI,Pierrel S.p.A.,MIL,Drug Manufacturers - Major,Italy
MS.MI,Mediaset S.p.A.,MIL,Broadcasting - TV,Italy
MON.MI,Monrif S.p.A.,MIL,Publishing - Newspapers,Italy
MLM.MI,MolMed S.p.A.,MIL,Biotechnology,Italy
MCH.MI,Mediacontech S.p.A.,MIL,Entertainment - Diversified,Italy
ITM.MI,Italmobiliare S.p.A.,MIL,General Building Materials,Italy
IND.MI,IND.MI,MIL,,Italy
INC.MI,Innovatec S.p.A.,MIL,Electric Utilities,Italy
COV.MI,COVER 50 S.p.A.,MIL,Textile - Apparel Clothing,Italy
LIT.MI,Retelit S.p.A.,MIL,Wireless Communications,Italy
PLTE.MI,PLT energia S.p.A.,MIL,Electric Utilities,Italy
RAT.MI,Ratti S.p.A.,MIL,Textile Industrial,Italy
MEC.MI,M&C S.p.A.,MIL,Asset Management,Italy
SPA2.MI,Space2 S.p.A.,MIL,,Italy
ITMR.MI,Italmobiliare SpA,MIL,,Italy
SII.MI,Sintesi Società di Investimenti e Partecipazioni S.p.A.,MIL,Asset Management,Italy
USRB.MI,UnipolSai Assicurazioni S.p.A.,MIL,,Italy
CAD.MI,CAD IT S.p.A.,MIL,Technical & System Software,Italy
ENG.MI,Engineering Ingegneria Informatica S.p.A.,MIL,,Italy
NOE.MI,NOEMALIFE S.p.A,MIL,,Italy
MTV.MI,MONDO TV S.p.A.,MIL,Entertainment - Diversified,Italy
MIT.MI,Mittel S.p.A,MIL,Asset Management,Italy
SITI.MI,SITI - B&T Group S.p.A.,MIL,Diversified Machinery,Italy
DEA.MI,DeA Capital S.p.A.,MIL,Asset Management,Italy
MBY.MI,Mobyt S.p.A.,MIL,,Italy
PRI.MI,Prima Industrie S.p.A.,MIL,Diversified Machinery,Italy
CALT.MI,Caltagirone SpA,MIL,Asset Management,Italy
PITE.MI,PITECO S.p.A.,MIL,Technical & System Software,Italy
PQ.MI,Piquadro S.p.A.,MIL,Textile - Apparel Footwear & Accessories,Italy
AUTME.MI,Autostrade Meridionali S.p.A.,MIL,Trucking,Italy
ROS.MI,Rosss S.p.A.,MIL,Business Equipment,Italy
TBM.MI,Triboo Media S.p.A.,MIL,,Italy
UNIP.MI,Unipol Gruppo Finanziario S.p.A.,MIL,,Italy
SFL.MI,Safilo Group S.p.A.,MIL,Medical Instruments & Supplies,Italy
MAIL.MI,MailUp S.p.A.,MIL,Marketing Services,Italy
TBS.MI,TBS Group S.p.A.,MIL,Medical Appliances & Equipment,Italy
SNA.MI,Snaitech S.p.A.,MIL,Gaming Activities,Italy
MTH.MI,Methorios Capital S.p.A.,MIL,,Italy
PRS.MI,Prelios S.p.A.,MIL,Property Management,Italy
PST.MI,Poste Italiane SpA,MIL,Credit Services,Italy
TES.MI,Tesmec S.p.A.,MIL,Diversified Machinery,Italy
CAI.MI,Cairo Communication S.p.A.,MIL,Advertising Agencies,Italy
SB.MI,Safe Bag S.p.A,MIL,Packaging & Containers,Italy
VLA.MI,Vianini Lavori SpA,MIL,,Italy
RWAY.MI,Rai Way S.p.A.,MIL,Entertainment - Diversified,Italy
TER.MI,TerniEnergia S.p.A.,MIL,Electric Utilities,Italy
MBR.MI,Modelleria Brambilla S.p.A.,MIL,Auto Parts,Italy
LVEN.MI,LVenture Group S.p.A.,MIL,,Italy
KRE.MI,K.R.Energy S.p.A.,MIL,Electric Utilities,Italy
MCK.MI,MC-link S.p.A.,MIL,Internet Information Providers,Italy
ME.MI,Meridie S.p.A.,MIL,Asset Management,Italy
MSP.MI,MSP.MI,MIL,,Italy
LUVE.MI,LU-VE S.p.A.,MIL,Diversified Machinery,Italy
PCP.MI,PIRELLI & C. SocietÃ per Azioni,MIL,,Italy
SRI.MI,Servizi Italia S.p.A.,MIL,Business Services,Italy
TECN.MI,Tecnoinvestimenti S.p.A.,MIL,Information Technology Services,Italy
RM.MI,Reno De Medici S.p.A.,MIL,Paper & Paper Products,Italy
VLS.MI,Valsoia SpA,MIL,Food - Major Diversified,Italy
SOL.MI,Sol SpA,MIL,Chemicals - Major Diversified,Italy
US.MI,UnipolSai Assicurazioni S.p.A.,MIL,Property & Casualty Insurance,Italy
IWB.MI,Italian Wine Brands S.p.A.,MIL,Beverages - Wineries & Distillers,Italy
WIG.MI,Gruppo Waste Italia S.p.A.,MIL,,Italy
VIN.MI,Vianini S.p.A.,MIL,,Italy
PRM.MI,Primi sui Motori S.p.A,MIL,Marketing Services,Italy
NPI.MI,Notorious Pictures S.p.A.,MIL,Broadcasting - TV,Italy
ITW.MI,Itway S.p.A.,MIL,Technical & System Software,Italy
OVS.MI,OVS S.p.A.,MIL,Textile - Apparel Clothing,Italy
SSB.MI,SSB.MI,MIL,,Italy
OLI.MI,Olidata SpA,MIL,,Italy
IVS.MI,IVS Group S.A.,MIL,Food Wholesale,Italy
JNJ-U.TI,JOHNSON & JOHNSON,TLO,,Italy
KER.MI,Kering S.A.,MIL,,Italy
KPN-U.TI,KONINKLIJKE KPN,TLO,,Italy
TEN.MI,Tenaris S.A.,MIL,Steel & Iron,Italy
TEW.MI,Te Wind S.R.L.,MIL,,Italy
LVMH.TI,LVMH,TLO,,Italy
MANG-U.TI,MAN,TLO,,Italy
TSLA-U.TI,TESLA,TLO,,Italy
MOT-U.TI,MOTOROLA SOLUTIONS,TLO,,Italy
MST-U.TI,MORGAN STANLEY,TLO,,Italy
PHMO-U.TI,PHILIP MORRIS INTERNATIONAL,TLO,,Italy
MRK-U.TI,MERCK & CO.,TLO,,Italy
MS-U.TI,MICROSOFT,TLO,,Italy
MUV2.TI,MUNICH REINSURANCE,TLO,,Italy
INGA.MI,ING Groep N.V.,MIL,,Italy
UNA.MI,Unilever N.V.,MIL,Personal Products,Italy
PHIA.TI,PHILIPS,TLO,,Italy
INGA.TI,ING GROEP,TLO,,Italy
NVR-U.TI,NOVARTIS,TLO,,Italy
NOKIA.MI,Nokia Corporation,MIL,,Italy
NVDA-U.TI,NVIDIA,TLO,,Italy
OR.MI,L'Oréal S.A.,MIL,Personal Products,Italy
PEUP-U.TI,PEUGEOT,TLO,,Italy
PF-U.TI,PFIZER,TLO,,Italy
PG-U.TI,PROCTER & GAMBLE,TLO,,Italy
RWE.TI,RWE,TLO,,Italy
SIE.TI,SIEMENS,TLO,,Italy
SYMC-U.TI,SYMANTEC,TLO,,Italy
TOT.TI,TOTAL,TLO,,Italy
TXN-U.TI,TEXAS INSTRUMENTS,TLO,,Italy
BAY.TI,BAYER,TLO,,Italy
BAY.MI,Bayer Aktiengesellschaft,MIL,Drug Manufacturers - Major,Italy
CAT-U.TI,CATERPILLAR,TLO,,Italy
COK-U.TI,THE COCA-COLA COMPANY,TLO,,Italy
ENGI.MI,ENGIE SA,MIL,,Italy
INF-U.TI,INFINEON TECHNOLOGIES,TLO,,Italy
RENA-U.TI,RENAULT,TLO,,Italy
SANF.TI,SANOFI,TLO,,Italy
SAP.TI,SAP,TLO,,Italy
S.TI,SPRINT,TLO,,Italy
INT-U.TI,INTEL,TLO,,Italy
